DateTime,Reading
2012-05-23 14:36:01,32.457
2012-05-23 14:38:01,32.769
2012-05-23 14:40:01,33.33
2012-05-23 14:42:01,33.766
2012-05-23 14:44:01,34.202
2012-05-23 14:46:01,34.265
2012-05-23 14:48:01,34.016
2012-05-23 14:50:01,33.579
2012-05-23 14:52:01,33.143
2012-05-23 14:54:01,33.267
2012-05-23 14:56:01,33.517
2012-05-23 14:58:01,33.953
2012-05-23 15:00:01,34.389
2012-05-23 15:02:01,34.826
2012-05-23 15:04:01,34.826
2012-05-23 15:06:01,34.639
2012-05-23 15:08:01,34.265
2012-05-23 15:10:01,33.829
2012-05-23 15:12:01,33.891
2012-05-23 15:14:01,33.953
2012-05-23 15:16:01,34.016
2012-05-23 15:18:01,34.389
2012-05-23 15:20:01,34.389
2012-05-23 15:22:01,34.202
2012-05-23 15:24:01,33.766
2012-05-23 15:26:01,33.143
2012-05-23 15:28:01,32.582
2012-05-23 15:30:01,32.145
2012-05-23 15:32:01,32.207
2012-05-23 15:34:01,32.582
2012-05-23 15:36:01,33.08
2012-05-23 15:38:01,33.517
2012-05-23 15:40:01,33.953
2012-05-23 15:42:01,34.202
2012-05-23 15:44:01,34.202
2012-05-23 15:46:01,33.891
2012-05-23 15:48:01,33.455
2012-05-23 15:50:01,33.267
2012-05-23 15:52:01,33.392
2012-05-23 15:54:01,33.33
2012-05-23 15:56:01,33.08
2012-05-23 15:58:01,32.769
2012-05-23 16:00:01,32.395
2012-05-23 16:02:01,32.207
2012-05-23 16:04:01,32.519
2012-05-23 16:06:01,33.018
2012-05-23 16:08:01,33.455
2012-05-23 16:10:01,33.829
2012-05-23 16:12:01,33.829
2012-05-23 16:14:01,33.579
2012-05-23 16:16:01,33.267
2012-05-23 16:18:01,32.769
2012-05-23 16:20:01,32.395
2012-05-23 16:22:01,32.332
2012-05-23 16:24:01,32.644
2012-05-23 16:26:01,33.205
2012-05-23 16:28:01,33.704
2012-05-23 16:30:01,34.016
2012-05-23 16:32:01,34.016
2012-05-23 16:34:01,33.829
2012-05-23 16:36:01,33.517
2012-05-23 16:38:01,33.08
2012-05-23 16:40:01,32.582
2012-05-23 16:42:01,32.083
2012-05-23 16:44:01,32.145
2012-05-23 16:46:01,32.519
2012-05-23 16:48:01,33.08
2012-05-23 16:50:01,33.704
2012-05-23 16:52:01,34.265
2012-05-23 16:54:01,34.701
2012-05-23 16:56:01,34.763
2012-05-23 16:58:01,34.576
2012-05-23 17:00:01,34.078
2012-05-23 17:02:01,33.642
2012-05-23 17:04:01,33.205
2012-05-23 17:06:01,32.956
2012-05-23 17:08:01,33.143
2012-05-23 17:10:01,33.579
2012-05-23 17:12:01,34.078
2012-05-23 17:14:01,34.514
2012-05-23 17:16:01,34.95
2012-05-23 17:18:01,34.95
2012-05-23 17:20:01,34.701
2012-05-23 17:22:01,34.265
2012-05-23 17:24:01,33.766
2012-05-23 17:26:01,33.205
2012-05-23 17:28:01,33.267
2012-05-23 17:30:01,33.579
2012-05-23 17:32:01,33.891
2012-05-23 17:34:01,34.327
2012-05-23 17:36:01,34.389
2012-05-23 17:38:01,34.14
2012-05-23 17:40:01,33.766
2012-05-23 17:42:01,33.267
2012-05-23 17:44:01,33.392
2012-05-23 17:46:01,33.579
2012-05-23 17:48:01,33.704
2012-05-23 17:50:01,33.579
2012-05-23 17:52:01,33.392
2012-05-23 17:54:01,33.08
2012-05-23 17:56:01,32.706
2012-05-23 17:58:01,32.644
2012-05-23 18:00:01,33.267
2012-05-23 18:02:01,33.829
2012-05-23 18:04:01,34.202
2012-05-23 18:06:01,34.452
2012-05-23 18:08:01,34.327
2012-05-23 18:10:01,34.14
2012-05-23 18:12:01,33.829
2012-05-23 18:14:01,33.642
2012-05-23 18:16:01,33.579
2012-05-23 18:18:01,33.766
2012-05-23 18:20:01,34.078
2012-05-23 18:22:01,34.202
2012-05-23 18:24:01,34.14
2012-05-23 18:26:01,33.766
2012-05-23 18:28:01,33.33
2012-05-23 18:30:01,32.769
2012-05-23 18:32:01,32.706
2012-05-23 18:34:01,32.956
2012-05-23 18:36:01,33.08
2012-05-23 18:38:01,33.08
2012-05-23 18:40:01,33.392
2012-05-23 18:42:01,33.766
2012-05-23 18:44:01,34.016
2012-05-23 18:46:01,34.265
2012-05-23 18:48:01,34.327
2012-05-23 18:50:01,34.078
2012-05-23 18:52:01,33.829
