DateTime,Reading
2012-05-24 09:42:01,35.013
2012-05-24 09:44:01,35.2
2012-05-24 09:46:01,35.324
2012-05-24 09:48:01,35.386
2012-05-24 09:50:01,35.2
2012-05-24 09:52:01,34.888
2012-05-24 09:54:01,34.514
2012-05-24 09:56:01,34.327
2012-05-24 09:58:01,34.452
2012-05-24 10:00:01,34.452
2012-05-24 10:02:01,34.202
2012-05-24 10:04:01,34.327
2012-05-24 10:06:01,34.576
2012-05-24 10:08:01,34.888
2012-05-24 10:10:01,35.137
2012-05-24 10:12:01,35.262
2012-05-24 10:14:01,35.324
2012-05-24 10:16:01,35.137
2012-05-24 10:18:01,34.826
2012-05-24 10:20:01,34.576
2012-05-24 10:22:01,34.639
2012-05-24 10:24:01,34.701
2012-05-24 10:26:01,34.639
2012-05-24 10:28:01,34.452
2012-05-24 10:30:01,34.14
2012-05-24 10:32:01,34.14
2012-05-24 10:34:01,34.389
2012-05-24 10:36:01,34.639
2012-05-24 10:38:01,35.013
2012-05-24 10:40:01,35.262
2012-05-24 10:42:01,35.262
2012-05-24 10:44:01,35.137
2012-05-24 10:46:01,34.888
2012-05-24 10:48:01,34.576
2012-05-24 10:50:01,34.265
2012-05-24 10:52:01,34.202
2012-05-24 10:54:01,34.327
2012-05-24 10:56:01,34.452
2012-05-24 10:58:01,34.265
2012-05-24 11:00:01,33.953
2012-05-24 11:02:01,33.642
2012-05-24 11:04:01,33.455
2012-05-24 11:06:01,33.704
2012-05-24 11:08:01,34.016
2012-05-24 11:10:01,34.202
2012-05-24 11:12:01,34.14
2012-05-24 11:14:01,34.078
2012-05-24 11:16:01,34.265
2012-05-24 11:18:01,34.514
2012-05-24 11:20:01,34.888
2012-05-24 11:22:01,35.2
2012-05-24 11:24:01,35.573
2012-05-24 11:26:01,35.823
2012-05-24 11:28:01,35.76
2012-05-24 11:30:01,35.511
2012-05-24 11:32:01,35.137
2012-05-24 11:34:01,35.075
2012-05-24 11:36:01,35.075
2012-05-24 11:38:01,35.075
2012-05-24 11:40:01,35.262
2012-05-24 11:42:01,35.449
2012-05-24 11:44:01,35.698
2012-05-24 11:46:01,35.823
2012-05-24 11:48:01,35.698
2012-05-24 11:50:01,35.511
2012-05-24 11:52:01,35.636
2012-05-24 11:54:01,35.76
2012-05-24 11:56:01,35.636
2012-05-24 11:58:01,35.324
2012-05-24 12:00:01,34.95
2012-05-24 12:02:01,34.514
2012-05-24 12:04:01,34.14
2012-05-24 12:06:01,33.829
2012-05-24 12:08:01,33.953
2012-05-24 12:10:01,34.202
2012-05-24 12:12:01,34.265
2012-05-24 12:14:01,34.265
2012-05-24 12:16:01,34.327
2012-05-24 12:18:01,34.576
2012-05-24 12:20:01,35.137
2012-05-24 12:22:01,35.511
2012-05-24 12:24:01,35.2
2012-05-24 12:26:01,34.452
2012-05-24 12:28:01,33.891
2012-05-24 12:30:01,35.075
2012-05-24 12:32:01,35.449
2012-05-24 12:34:01,35.573
2012-05-24 12:36:01,35.823
2012-05-24 12:38:01,36.072
2012-05-24 12:40:01,35.76
2012-05-24 12:42:01,35.2
2012-05-24 12:44:01,34.763
2012-05-24 12:46:01,34.327
2012-05-24 12:48:01,34.452
2012-05-24 12:50:01,34.701
2012-05-24 12:52:01,34.514
2012-05-24 12:54:01,34.265
2012-05-24 12:56:01,34.078
2012-05-24 12:58:01,33.829
2012-05-24 13:00:01,33.953
2012-05-24 13:02:01,34.327
2012-05-24 13:04:01,34.639
2012-05-24 13:06:01,35.013
2012-05-24 13:08:01,35.262
2012-05-24 13:10:01,35.324
2012-05-24 13:12:01,35.449
2012-05-24 13:14:01,35.76
2012-05-24 13:16:01,36.072
2012-05-24 13:18:01,36.383
2012-05-24 13:20:01,36.134
2012-05-24 13:22:01,35.76
2012-05-24 13:24:01,35.324
2012-05-24 13:26:01,35.324
2012-05-24 13:28:01,34.95
2012-05-24 13:30:01,34.639
2012-05-24 13:32:01,34.514
2012-05-24 13:34:01,34.639
2012-05-24 13:36:01,34.701
2012-05-24 13:38:01,35.013
2012-05-24 13:40:01,35.386
2012-05-24 13:42:01,35.573
2012-05-24 13:44:01,35.386
2012-05-24 13:46:01,35.075
2012-05-24 13:48:01,34.639
2012-05-24 13:50:01,34.202
2012-05-24 13:52:01,34.265
2012-05-24 13:54:01,34.452
2012-05-24 13:56:01,34.826
2012-05-24 13:58:01,35.386
2012-05-24 14:00:01,35.947
2012-05-24 14:02:01,36.134
2012-05-24 14:04:01,35.885
2012-05-24 14:06:01,35.449
2012-05-24 14:08:01,35.511
2012-05-24 14:10:01,35.698
2012-05-24 14:12:01,35.947
2012-05-24 14:14:01,36.196
2012-05-24 14:16:01,36.383
2012-05-24 14:18:01,36.695
2012-05-24 14:20:01,36.881
2012-05-24 14:22:01,36.695
2012-05-24 14:24:01,36.383
2012-05-24 14:26:01,36.009
2012-05-24 14:28:01,35.573
2012-05-24 14:30:01,35.137
2012-05-24 14:32:01,34.701
2012-05-24 14:34:01,34.202
2012-05-24 14:36:01,34.202
2012-05-24 14:38:01,34.452
2012-05-24 14:40:01,34.95
2012-05-24 14:42:01,35.386
2012-05-24 14:44:01,35.76
2012-05-24 14:46:01,36.072
2012-05-24 14:48:01,36.134
2012-05-24 14:50:01,36.009
2012-05-24 14:52:01,35.698
2012-05-24 14:54:01,35.511
2012-05-24 14:56:01,35.511
2012-05-24 14:58:01,35.386
2012-05-24 15:00:01,35.2
2012-05-24 15:02:01,35.137
2012-05-24 15:04:01,35.262
2012-05-24 15:06:01,35.137
2012-05-24 15:08:01,34.826
2012-05-24 15:10:01,34.763
2012-05-24 15:12:01,35.013
2012-05-24 15:14:01,35.324
2012-05-24 15:16:01,35.698
2012-05-24 15:18:01,35.885
2012-05-24 15:20:01,35.76
2012-05-24 15:22:01,35.449
2012-05-24 15:24:01,35.324
2012-05-24 15:26:01,35.324
2012-05-24 15:28:01,35.449
2012-05-24 15:30:01,35.698
2012-05-24 15:32:01,35.823
2012-05-24 15:34:01,36.009
2012-05-24 15:36:01,36.259
2012-05-24 15:38:01,36.321
2012-05-24 15:40:01,36.072
2012-05-24 15:42:01,35.698
2012-05-24 15:44:01,35.137
2012-05-24 15:46:01,34.639
2012-05-24 15:48:01,34.389
2012-05-24 15:50:01,34.514
